repo_name,commit,message,Justification,Comment,Is_Refactor,Is_Perfective,Is_Adaptive,Is_Corrective
caneGuy/spark,e17ed9a21d47f37ff409afa917e3891a7372be86,"Switch to Akka futures in connection manager.

It's still not good because each Future ends up waiting on a lock, but
it seems to work better than Scala Actors, and more importantly it
allows us to use onComplete and other listeners on futures.
",,,,,,
endlessm/systemd,e6958b7ea33813b085966ac25817a957c0dad7f9,"logind: propagate session stop errors

Let's propagate errors from stopping sessions via seat_stop(). This is
similar to how we propagate such errors in user_stop() for all sessions
associated with a user.

Note that we propagate these errors, but we don't abort the function.
",,,,,,
avocado-framework-tests/avocado-misc-tests,11d7a208db4317ca6f38313946b16a9dca98b5fc,"Script to run adapter configuration for Avago_9361 adapter V2

Adjustable values such as cc, bgi, pr etc are set

Signed-off-by: Venkat R B <1a7e30d5e329fb974386443678cf3ab56a586dc5@linux.vnet.ibm.com>
",,,,,,
slashdd/sos,c08657af4d13c4eb6630dabdcd332b31ccd09be8,"[ceph] collect journal logs for ceph services

Enable the plugin also by presence of either service, and collect
journal logs of the services.

Resolves: #1776

Signed-off-by: Pavel Moravec <6c8810c9a0b96a1372086d9a6642715e18c15528@redhat.com>
",,,,,,
hashicorp/terraform,bac66430cb37c8057084488336d1e7fdab0860a7,"terraform: consistent variable values for booleans

Fixes #6447

This ensures that all variables of type string are consistently
converted to a string value upon running Terraform.

The place this is done is in the `Variables()` call within the
`terraform` package. This is the function responsible for loading and
merging the variables from the various sources and seems ideal for
proper conversion to consistent values for various types. We actually
already had tests to this effect.

This also adds docs that talk about the fake-ish boolean variables
Terraform currently has and about how in future versions we'll likely
support them properly, which can cause BC issues so beware.
",,,,,,
influxdata/influxdb,92c5d336b4aba9a9e8ed71416f7b5ff53d7148b4,"Expand query dimensions from the subquery

During development, I, at some point, decided that the dimensions should
be expanded based on what was available rather than what was present in
the subquery. I don't really know the rationale for this because I
forgot, but it doesn't make sense or seem to be particularly useful.

Expanding dimensions now just uses the values specified in the subquery
rather than expanding to all available dimensions of the measurement in
the subquery.
",,,,,,
aveshagarwal/kubernetes,ec79eee28952dd1c12837ebf0db4cac27c6ed5d0,"go2idl: remove comma-processing for comment-tags

It's simpler and clearer without them, and it leaves room for per-use-case
parsing of the tag lines.  If anything we should be splitting on whitespace.
",,,,,,
utilum/rails,cbdb4aa28765cf540a1a66e647fb7160ebe7a4a8,"Updated ActionController::Base.asset_host example

The example provided contrived.  It is not useful when wanting to use
1-based asset hosts (since it would generate a random asset host for
the same asset).

Signed-off-by: Rizwan Reza <9fc092b295a5ca3f314674835107f6f71680bd8e@gmail.com>
",,,,,,
tonyjbutler/moodle,c6f4c88ffb5129779a174dd0f171c139db2ee78c,"MDL-39087 Offer deleting for standard plugins if possible, too

The plugin_manager::is_plugin_folder_removable() method should do just
one thing and do it well. Also, as was raised during the peer-review,
there should not be technical differences between standard plugins and
add-ons.
",,,,,,
ptpt52/openwrt-openwrt,892ef42a7701a50dd05168575f6b13650a1bc9a1,"atheros: v3.18: remap main SoC MMR memory

Honestly remap main SoC MMR mem and use accessor functions to
interact with registers. Now registers defined relatively to base
address (e.g. SDRAM controller base address).

Signed-off-by: Sergey Ryazanov <ryazanov.s.a@gmail.com>

SVN-Revision: 44723
",,,,,,
openstandia/keycloak-documentation-i18n,b69367037ae9bb78067c3f56ecf4d9332234e266,"Merge pull request #1427 from openstandia/translate-server_development__topics__user-storage__provider-capability-interfaces

Translations for i18n/po/ja_JP/server_development/topics/user-storage/provider-capability-interfaces.ja_JP.po",,,,,,
jsafrane/kubernetes,2e4c4b23adb5e0be21192abb5eab40ae00102eb5,"PVC Protection Alpha Feature E2E Tests

PVC Protection alpha feature was introduced in PRs:
- https://github.com/kubernetes/kubernetes/pull/55824
- https://github.com/kubernetes/kubernetes/pull/55873

That's why E2E tests for this feature are added.
",,,,,,
zdary/intellij-community,7827410cd430b2843799fca9851c2c0c3fb9009d,"Inline action: cr fixes (IDEA-CR-42043)

1. wrapped variables names in quotes
2. changedBeforeLastAccess -> getChangedBeforeLastAccessConflicts
3. replaced manual used vars search with calling collectUsedVariables
",,,,,,
minorua/QGIS,1a4ceb1680e9adb4dd78c1bc11887c5a05ba0d19,"[FEATURE] Expression function for calculating geometry boundary

The new 'boundary(...)' function returns a geometry's topological
boundary, ie for polygons this is a multilinestring representing
the polygons rings
",,,,,,
li-ang/kubernetes,ce0dc76901bd1ce36ca20c5cf96b89088d0e95a2,"Avoid intermediate List allocations as items added to the list

Pick a reasonable middle ground between allocating larger chunks of
memory (2048 * ~500b for pod slices) and having many small allocations
as the list is resized by preallocating capacity based on the expected
list size. At worst, we'll allocate a 1M slice for pods and only add
a single pod to it (if the selector is very specific).
",,,,,,
alphagov/smart-answers,71adb97c2139613989791a2487d3d43845d1e65e,"Merge V2 of Student Finance Forms

https://www.preview.alphagov.co.uk/student-finance-forms-v2/y/uk-part-time/apply-loans-grants/year-1516/new-student/course-start-after-01092012

change the date in all 3 rows of the table to: 2015 to 2016

in second row change link text to: PTL1 - form (PDF, 728KB)

in second row change URL to: http://www.sfengland.slc.co.uk/media/887058/sfe_ptl1_form_1516_d.pdf

in third row change link text to: PTL1 - guidance notes (PDF, 116KB)

in third row change URL to http://www.sfengland.slc.co.uk/media/887062/sfe_ptl1_notes_1516_d.pdf
https://www.preview.alphagov.co.uk/student-finance-forms-v2/y/uk-part-time/apply-loans-grants/year-1516/continuing-student/course-start-after-01092012

change the date in all 3 rows of the table to: 2015 to 2016

in second row change link text to: PTLC - form (PDF, 609KB)

in second row change URL to: http://www.sfengland.slc.co.uk/media/887066/sfe_ptlc_form_1516_d.pdf

in third row change link text to: PTLC - guidance notes (PDF, 98KB)

in third row change URL to: http://www.sfengland.slc.co.uk/media/887070/sfe_ptlc_notes_1516_d.pdf",,,,,,
dims/kubernetes,f768a63fb03aeda184311338a5ad4ee3a1c3b097,"Get cmd uses print-column extn from Openapi schema

Get command now uses metadata x-kubernetes-print-columns, if present, in Openapi schema
to format output for a resource. This functionality is guarded by a boolean
flag 'use-openapi-print-columns'.
",,,,,,
Rosiak/librenms,87a4174f3ec3761b158805e40608a108c11b7f82,"Added APC Environmental Manager Support (#8872)

DO NOT DELETE THIS TEXT

#### Please note

> Please read this information carefully. You can run `./scripts/pre-commit.php` to check your code before submitting.

- [X] Have you followed our [code guidelines?](http://docs.librenms.org/Developing/Code-Guidelines/)

#### Testers

If you would like to test this pull request then please run: `./scripts/github-apply <pr_id>`, i.e `./scripts/github-apply 5926`
fix #8781 
",,,,,,
ngeiswei/ardour,0b7db6ebbb5dc297d9feeac3fac687c93651e6e4,"add empoMap::quarter_notes_between_frames().

	- in an ideal world, this wouldn't be here at all,
	  but is required to support framewalk_to_qn().
	  if Beats are at tick resolution, the frame-induced
	  temporal rounding is acceptable.
",,,,,,
fieldtrip/fieldtrip,604c6b556b6ffef26590ee4965ca1916899c406d,"enhancement - started implenting handling for spike data, see http://bugzilla.fcdonders.nl/show_bug.cgi?id=1514. Since spike data has {chan} as pissible dimension, this needs to be treated more like {pos} and {rpt}. Changed the time/trial selection for raw data, there might be a potentiall issue still with this.


git-svn-id: acc6c3ca29b1786dc0c9899ede6e50e0d8935a36@9412 0cf7c7f0-3615-4144-b4e6-68da3bce3cd0
",,,,,,
dsXLII/homebrew-core,422a62529e0d7fddcc452fa36c3582b08f7040ca,"shell.fm formula

shell-fm is a lightweight, console-based player for last.fm radio streams.

Signed-off-by: Max Howell <max@methylblue.com>

The h1 on the page is Shell.fm, everywhere else he calls it shell-fm. Thanks developer-guy. I switched the formula to .fm as that is more consitent with how you would write it if you heard it mentioned in a podcast etc.",,,,,,
openmicroscopy/openmicroscopy,29900b73ede6a0287b5a23cef1ea34eec814f26f,"Pass non-null transfer for proper annotations

Petr pointed out that the merge build was missing
symlink decorations in the clients. On further
inspection, no annotations were being created since
a null was being wrongly passed to `fillData`.
",,,,,,
john-mcnamara-intel/dpdk,f89aa3affa9e5280aa9d9f70f94bc04fa855689c,"net/ice/base: support removing advanced rule

This patch also contains ice_remove_adv_rule function to remove existing
advanced rules. It also handles the case when we have multiple VSI using
the same rule using the following helper functions:

ice_adv_rem_update_vsi_list - function to remove VS from VSI list for
advanced rules.

Signed-off-by: Shivanshu Shukla <ef55908f1e4ab3e1fa5179752650559f6c68d166@intel.com>
Signed-off-by: Paul M Stillwell Jr <e9d07c711ed532f6e96975f8a0cb18bd224808b8@intel.com>
Signed-off-by: Leyi Rong <a64575982df652f4749a148e140caaa64f8b1459@intel.com>
Acked-by: Qi Zhang <9e9e58ffa71a29bb7b87766b362515be648fcbe0@intel.com>
",,,,,,
hamishwillee/ardupilot,ee2c388bb0c6f0d2eacf0257c8cb711942cf4ad2,"AC_WPNav: standardize inclusion of libaries headers

This commit changes the way libraries headers are included in source files:

 - If the header is in the same directory the source belongs to, so the
 notation '#include """"' is used with the path relative to the directory
 containing the source.

 - If the header is outside the directory containing the source, then we use
 the notation '#include <>' with the path relative to libraries folder.

Some of the advantages of such approach:

 - Only one search path for libraries headers.

 - OSs like Windows may have a better lookup time.
",,,,,,
Wilfred/remacs,1f052a5f26250d726618570a816ddb6fd0cc11a0,"lisp/subr.el (delete-dups): Use a hash table

* lisp/subr.el (delete-dups): When there are more than 100 candidates,
  use a hash table. This can result in ~500 times speed-up for typical
  collections of size 5000, like that of `load-library'.
",,,,,,
chouseknecht/ansible,97917121a6297f2052cff6c170bd845d45d3ef87,"Paginate the results from `boto.iam`

The default pagination is every 100 items with a maximum of 1000 from
Amazon. This properly uses the marker returned by Amazon to concatenate
the various pages from the results.

This fixes #2440.
",,,,,,
Marri/glowfic,576ad18056f476555ece5a8b5a430117fa3d8418,"Use dynamic loading for unread continuties select
Posts#unread seems to be using a lot of memory; one possibility is that we provide all continuties in a dropdown for Hide From Unread reasons. Switch to using a dynamically loaded continuity list to save memory.
",,,,,,
siconos/siconos,6375349b0b7ebf31187bc949d126bc0475b57dc7,"- misc in Kernel (io for matrix/vector, defaultPlugin, comments ...)
- doxygen files + doc (gettingStarted, install ...) - Temp version
- remove branches/Franck
...


git-svn-id: de9bbed4c30e0eb58fe8e7d66f5c80b71699a07c@603 bf01a9d7-0df3-0310-8ad4-b1c94d9",,,,,,
openstack/nova,f3cf40adc9802709e52a20457446164f652b314d,"Imported Translations from Zanata

For more information about this automatic import see:
https://wiki.openstack.org/wiki/Translations/Infrastructure

Change-Id: Ibbb1cc23ebe6a1b60eb6eede428df480d4334c0c
",,,,,,
shajrawi/swift,42697154379a0dd63704091f3b879c28317b04f8,"SIL: Tweak Manman's r13162 to apply to shared definitions.

It's OK to clone shared definitions, and we need to in order to carry non-inlined specializations with the transparent functions that reference them.

Swift SVN r13288
",,,,,,
zephyrproject-rtos/zephyr,5ec96b176689e192d205d4952df8ef23b17f1511,"soc: nrf: Conditionally enable clock control and timer

The CONFIG_CLOCK_CONTROL and CONFIG_NRF_RTC_TIMER were
unconditionally selected when enabling any nRF SoC. But since
timers can be disabled in the kernel, depend instead on
CONFIG_SYS_CLOCK_EXISTS, which is only defined when kernel
timer support is included.

Note that ideally we would enable CONFIG_NRF_RTC_TIMER only, and
that would select CONFIG_CLOCK_CONTROL (on which the RTC timer
depends) but there is a circular Kconfig dependency that prevents
us from doing so.

Signed-off-by: Carles Cufi <853081dc8dca4fe6a7e3c984752718b5db36e060@nordicsemi.no>
",,,,,,
marun/kubernetes,160adc38649f61d9db397163c4ee4bc03cc41de0,"Merge pull request #34351 from jbeda/verify-rsync

Automatic merge from submit-queue

Check for rsync and give friendlier message

Fixes #34300.

Not sure if #34309 is the same issue.  Hopefully it is the same issue.",,,,,,
minoki/wxmaxima,50cd0fb32895d17f5f9998d7953bd691a09d26f0,"Don't know if I found a viable solution for adding this piece of information. But I think we need to tell our users what MathML is: Something you can directly drag-and-drop into MS Word expecting it to be automatically transformed into an ""equation editor""-object.
",,,,,,
bowenli86/flink,3f0d6c618302e4b341e5a442126e6ba2889cd2f4,"[FLINK-8398] [kinesis, tests] Stabilize flaky KinesisDataFetcherTests

Prior to this commit, several unit tests in KinesisDataFetcherTest
relied on sleeps to wait until a certain operation happens, in order for
the test to pass.

This commit removes those sleeps and replaces the test behaviours with
OneShotLatches.

This closes #5268.
",,,,,,
verb/kubernetes,a5b3e50eac6606c43ef1ce2b8a94aa3454ec4e8e,"Merge pull request #51528 from yastij/azure-zone-byProviderID-nodeName

Automatic merge from submit-queue (batch tested with PRs 52047, 52063, 51528)

implementation of GetZoneByProviderID and GetZoneByNodeName for azure

This is part of the #50926 effort

cc @luxas 

**Release note**:

```release-note
None
```",,,,,,
