repo_name,commit,message,Justification,Comment,Is_Refactor,Is_Perfective,Is_Adaptive,Is_Corrective
airspeedswift/swift,a97c732d759268678a5d24d818f1e4764ca28edb,"Update WindowsBuild.md

Add a workaround to try to reduce the path lengths a bit since it is unlikely that LLVM will accept changes to improve `lit` to support long paths on Windows.  There is strong opposition to improvements there from @rui314 and @nico at https://reviews.llvm.org/D57533 .",,,,,,
mattbrailsford/Umbraco-CMS,468c281d7d4b7e4ead610f6aa42c8cbe347de489,"Update MembershipHelper.cs

The parameter ""logMemberIn"" wasn't used so setting ""LoginOnSuccess"" on the RegisterModel didn't have any effect. By checking the parameter you can disable automatically logging in the user after registration. If registration failed, it would have returned null in an earlier stage so it's safe to say registration succeeded at this point.",,,,,,
zetaab/kubernetes,de6cc5d0f68c3865f9bf641dd576b1528432d39f,"Corrected timeout on Downward API volume

The tests for Downward API volume were apparently created before the
default sync-frequency was set to 1 minute. As the current
implementation of Pod gives us no guarantee that the changes will be
seen in Downward API before `sync-frequency` we need the tests to
reflect this.

Fixes: #29633
",,,,,,
helldorado/ansible,55bc8291d6b33e091ad42d97ae03be389b730350,"Add the uid-/gidnumber as an argument to ipa_user (#32561)

* Adds the uid-/gidnumber as an argument to ipa_user

* Fixes issue #32555
* Adds the uidnumber which is called UID in the IPA web interface most
often, but called uidnumber in the JSON-API of IPA's `user_mod`
call.
* Adds the gidnumber which is called GID in the IPA web interface, but
called gidnumber in the JSON-API
* Code changes analogue to PR #32369

* Removed wrong version_number from telephonenumber

Remove wrongly placed version_number information

* Put arguments in different lines

Following PEP-8 the uidnumber and gidnumber are on different lines in the update method
",,,,,,
junpataleta/moodle,9d2c424d832404155fb03bd244813ecfdfddb9e0,"MDL-30340 Block stickiness computation improvements

This is an attempt to clean up and fix the computation of the block
stickiness. At first, the page pattern can't be ignored because the user
may want to currently try to limit the page pattern. Second, the
site-index pattern can be forced only if the user selected 'Front page
only' as the page context.
",,,,,,
IgorMinar/angular,ca1c430f30127c1abb061fba585b45195d5b62e5,"fix(compiler-cli): ngtsc shim files not being generated on case-insensitive platforms (#27466)

Common insensitive platforms are `win32/win64` (see:
[here](https://github.com/Microsoft/TypeScript/blob/3e4c5c95abd515eb9713b881d27ab3a93cc00461/src/compiler/sys.ts#L681-L682))

Currently when running `bazel build packages/core --define=compile=aot`, the `compiler-cli` will throw because it cannot find the `index.ngfactory.ts` file in the compiler host. This is because the shim host wrapper is not properly generating the requested `ngfactory` file.

This happens because we call `getCanonicalFileName` that returns a path that is different to the actual program filenames that are used to construct a map of generated files. Since the generators always use the paths which are not ""canonical"" and pases them internally like that, we can just stop manually calling `getCanonicalFileName`.

PR Close #27466
",,,,,,
dvr333/Zero-K,4facafd34f8515160bb8ae8605bdc5a5faf8cb92,"'cawidget.lua': will create backup for ZK_data.lua and ZK_order.lua and do replacement if needed each time cawidget.lua load. This is a workaround against loss of UI customization if bluescreen happen. (bluescreen might not happen anymore but this backup is no harm)

svn path=/trunk/mods/zk/; revision=9266
",,,,,,
amraboelela/swift,66fc12bd035461f78ed0791632ad8d53401f80d4,"Exercise more GLKit APIs.

Exposes an issue with our JIT setup on x86--it looks like we don't pass consistent architecture flags to the JIT, causing it to fail to select machine instrs we emitted IR thinking we had support for.

Swift SVN r23640
",,,,,,
qtproject/qt-creator,e38c8724e468d283778ed538c3ecbb12607a05ed,"Git: Fix checking out a branch after adding it

Fallout from a9ac438ad8e8aa710810133802636aa82f6c821f.

Change-Id: I07b36dd1bc5e9fb63f7d4552d9cb6ccd7ea2e22d
Reviewed-by: Tobias Hunger <012f8d714267bccc9d4766fbeace9f175fcc70c4@qt.io>
",,,,,,
shaneknapp/spark,bf0c0ae2dcc7fd1ce92cd0fb4809bb3d65b2e309,"[SPARK-22544][SS] FileStreamSource should use its own hadoop conf to call globPathIfNecessary

## What changes were proposed in this pull request?

Pass the FileSystem created using the correct Hadoop conf into `globPathIfNecessary` so that it can pick up user's hadoop configurations, such as credentials.

## How was this patch tested?

Jenkins

Author: Shixiong Zhu <zsxwing@gmail.com>

Closes #19771 from zsxwing/fix-file-stream-conf.
",,,,,,
xedin/swift,09ece8cf175e47f2479a82722f73579b7c20c7b9,"Add PLATFORM key to lit.cfg

This is less cumbersome to use than combinations of OS= or somesuch
when XFAIL-ing tests that only fail on a particular platform or
using objc_interop to mean Apple platforms.
",,,,,,
Varying-Vagrant-Vagrants/VVV,c66c787dc305d9f05004d6fc75dd8893656949ab,"Revert ""Check symlinked VVV site setup directories for vvv-hosts files""

This reverts commit 6bd6419a669f5838f8eeb427cedf3e2e427dd7f1.

Symlinks may work inside the Vagrantfile, but the VM is not able to access them internally, so they do us no good.
",,,,,,
enisoc/kubernetes,93accdb2bb6035831e458386e15f94f88bfbfa20,"Merge pull request #65247 from gambol99/typo_fixup

Automatic merge from submit-queue (batch tested with PRs 65247, 63633, 67425). If you want to cherry-pick this change to another branch, please follow the instructions <a href=""https://github.com/kubernetes/community/blob/master/contributors/devel/cherry-picks.md"">here</a>.

Typo Fix

- nothing much here just a typo fix found when copying and pasting into a kops [#PR5349](https://github.com/kubernetes/kops/pull/5349)",,,,,,
uw-it-edm/content-services-ui,61ec3d9064fc8077f15c99ea94c36b4314e0d62d,"build(deps): [security] bump sshpk from 1.13.1 to 1.15.1

Bumps [sshpk](https://github.com/joyent/node-sshpk) from 1.13.1 to 1.15.1. **This update includes security fixes.**
- [Release notes](https://github.com/joyent/node-sshpk/releases)
- [Commits](https://github.com/joyent/node-sshpk/compare/v1.13.1...v1.15.1)

Signed-off-by: dependabot[bot] <5bdcd3c0d4d24ae3e71b3b452a024c6324c7e4bb@dependabot.com>",,,,,,
nicolasnoble/grpc,4eec017e8e3ba501d1b90f2131a1ff4f3df77de0,"Fixing sync_win32.c

Calling SleepConditionVariableCS will ultimately unlock then relock the critical section, so we have to reflect that in the anti-recursion boolean.
	Change on 2014/12/11 by nnoble <nnoble@google.com>
-------------
Created by MOE: http://code.google.com/p/moe-java
MOE_MIGRATED_REVID=81893180
",,,,,,
Homebrew/brew,235c5b6bfa5a07168bba4fa513bc7c0c960bd149,"ObserverPathnameExtension: only puts first 100 operations

Fixes https://github.com/Homebrew/homebrew/issues/44320#issuecomment-143951973

Closes Homebrew/homebrew#44440.

Signed-off-by: Xu Cheng <9a05244150b861e40c78843b801eed71bca54eac@me.com>
",,,,,,
indrajitr/ansible,a12cbc3ddeee686180953b5d981794ccfcc5f290,"[cloud] `ec2_placement_group` module to create/delete EC2 Placement Groups. (#33139)

* Added modules to create, delete, and describe EC2 Placement Groups.

* Remove unnecessary print statement

* Update to use boto3.

* De-linting

* Remove facts from this PR

* Update to newer method of handling Boto3 connections and exceptions.

* Futzing around with imports and HAS_BOTO3

* Fix up exception imports.

* Remove redundant default.

* Handle DryRunOperation errors appropriately.

* Remove redundant BOTO3 check.

* Use shorter licence declaration.

* Remove redundant HAS_BOTO3 import.

* Add AWSRetry decorators to API calls.

* Add new 'strategy' parameter to allow for cluster and spread PGs.
",,,,,,
cloudius-systems/seastar,4f0c3822a7682775d514c531bc52aadcb6dde5be,"simple-stream: Make fragmented::write_substream return simple if possible

Or to be more correct: Return a memory_output_stream wrapping
a simple iff size requested fits in current segment.

Combined with ""with_serialized_stream"" makes sub-writes slightly
faster. We hope.

Message-Id: <3590bab7c783dd3c2277eac9158fc10b330567d7@scylladb.com>
",,,,,,
xdarklight/openwrt,856c53f1751ece9a44ab0b9ed1acb344913bf20c,"pending-4.4: 610-netfilter_match_bypass_default_check: fix 32bit compat layer

Patch 610-netfilter_match_bypass_default_check added an extra flag IPT_F_NO_DEF_MATCH
which is copied to user space in function copy_entries_to_user. The 32bit compat
layer function was missing the same logic to copy the flag IPT_F_NO_DEF_MATCH to
user space for a 64bit kernel and 32 bit user space.

Signed-off-by: Hans Dedecker <42a785db5cac8022043ae11d140a69ce324665dc@gmail.com>
Signed-off-by: Thierry Dutre <7524f936fa75be9f74764442a110cb2eedef7091@dtsystems.be>
",,,,,,
metan-ucw/ltp,af9c8e0bf4f0f97bd0c5b0df83637b34583e204c,"lib/mem.c: handle mlock returning EAGAIN

Sometimes oom0{3,5} failed with following results:

oom05       0  TINFO  :  start OOM testing for mlocked pages.
oom05       0  TINFO  :  expected victim is 3371.
oom05       0  TINFO  :  thread (3fff788ff1c0), allocating 3221225472 bytes.
...
oom05       5  TFAIL  :  mem.c:153: victim unexpectedly ended with retcode: 11, expected: 12

In the OOM test, that tries to consume all memory, but it doesn't
retry to mlock, it simply exits with errno returned by mlock. At the
moment testcase is expecting either ENOMEM or getting killed by kernel.

Retry mlock() if it returns EAGAIN for limited number of attempts
(at the moment 10).

Signed-off-by: Li Wang <65b3ccf850ea721688fb240d52a95019d85394b7@redhat.com>
Reviewed-by: Jan Stancek <1cdc26788c5bb66f1c315a7f9f8b93926cbf61a9@redhat.com>
",,,,,,
ptpt52/openwrt,c75c8ab6a637831425f2bc0610231a1afc8168de,"libnl: fix warning with poll.h include on musl

Warning is:
  #warning redirecting incorrect #include <sys/poll.h> to <poll.

Not a big issue.
But it can be annoying when building with -Werror set.

Signed-off-by: Alexandru Ardelean <ardeleanalex@gmail.com>

SVN-Revision: 48004
",,,,,,
jollaman999/openwrt,f99c61a94ad11d401690a64ef83e152a098c850f,"procd: add 'platform_nand_pre_upgrade'

Add 'platform_nand_pre_upgrade' callback to allow platform specific
preparation right before flashinng, when already in ramdisk.

Example uses might be setting correct values for CI_{KERNPART,UBIPART}.

Signed-off-by: Nikolay Martynov <mar.kolya@gmail.com>

SVN-Revision: 47879
",,,,,,
cockpituous/cockpit,729cf49d538a7026e622f3f6b0c6b49d8a593873,"bots: Ignore packages with qualified versions in npm-update

Skipping only packages with alphabetic versions will have npm-update
try to change ""^1.0.0"" to ""^^1.0.0"", which will cause npm update to
fail.

So we skip all packages with versions that don't start with a digit.
This allows projects to opt-in to npm-update processing slowly.

Closes #10584",,,,,,
Wilfred/remacs,ccec9764dcf01131e1d10c2b525a3ba68ac4c227,"(perform-replace): Add isearch-case-fold-search.
Use delimited-flag for isearch-regexp.
Reset isearch-lazy-highlight-last-string to force lazy
highlighting when called from isearch mode.
(query-replace-highlight): Revert defcustom type to boolean.
(query-replace-lazy-highlight): New defcustom.
(query-replace): New face.
(perform-replace, replace-highlight, replace-dehighlight):
Test query-replace-lazy-highlight instead of special value
`isearch' of query-replace-highlight.
(replace-dehighlight): Don't call isearch-dehighlight.
(replace-highlight): Don't call isearch-highlight.
Use face `query-replace' unconditionally.
",,,,,,
tkremenek/swift,eb8c9d9bf0fb3812a11601da3de66ec5a1320cb0,"[dynamic-cast] Hoist early bail out if the source objc type is address only.

This could probably be an error, but I am leaving it to preserve previous
behavior. The reason I am hoisting this is that I am hoisting it before we
potentially split a basic block. When we evaluate if we can early exit, we
should never do work before we know that we will emit /something/.
",,,,,,
