repo_name,commit,subject,message,bug_in_subject,not_a_bug_in_subject,bug_in_message,not_a_bug_in_message,Is_Bug,Comment,new token
mansr/linux-tangox,e108c66e2c458f89931189a63a67ad16880d7f51,perf tools: Carry perf_event_attr bitfield throught different endians,"perf tools: Carry perf_event_attr bitfield throught different endians

When the perf data file is read cross architectures, the
perf_event__attr_swap function takes care about endianness of all the
struct fields except the bitfield flags.

The bitfield flags need to be transformed as well, since the bitfield
binary storage differs for both endians.

ABI says:
  Bit-fields are allocated from right to left (least to most significant)
  on little-endian implementations and from left to right (most to least
  significant) on big-endian implementations.

The above seems to be byte specific, so we need to reverse each byte of
the bitfield. 'Internet' also says this might be implementation specific
and we probably need proper fix and carry perf_event_attr bitfield flags
in separate data file FEAT_ section. Thought this seems to work for now.

Note, running following to test perf endianity handling:
test 1)
  - origin system:
    # perf record -a -- sleep 10 (any perf record will do)
    # perf report > report.origin
    # perf archive perf.data

  - copy the perf.data, report.origin and perf.data.tar.bz2
    to a target system and run:
    # tar xjvf perf.data.tar.bz2 -C ~/.debug
    # perf report > report.target
    # diff -u report.origin report.target

  - the diff should produce no output
    (besides some white space stuff and possibly different
     date/TZ output)

test 2)
  - origin system:
    # perf record -ag -fo /tmp/perf.data -- sleep 1
  - mount origin system root to the target system on /mnt/origin
  - target system:
    # perf script --symfs /mnt/origin -I -i /mnt/origin/tmp/perf.data \
     --kallsyms /mnt/origin/proc/kallsyms
  - complete perf.data header is displayed

Signed-off-by: Jiri Olsa <2c6594f608aa3d41e98d48846a6328831f7084ad@redhat.com>
Reviewed-by: David Ahern <b80c1600f604d3b0d768f26f90a76757e76005dd@gmail.com>
Tested-by: David Ahern <b80c1600f604d3b0d768f26f90a76757e76005dd@gmail.com>
Cc: Corey Ashford <d8c6f216c17042adc228efa9f1d34ca50bd37e4b@linux.vnet.ibm.com>
Cc: David Ahern <b80c1600f604d3b0d768f26f90a76757e76005dd@gmail.com>
Cc: Frederic Weisbecker <e8a1bf9163cb25e93cfd6540f223b3872ea7ee55@gmail.com>
Cc: Paul Mackerras <19a0ba370c443ba08d20b5061586430ab449ee8c@samba.org>
Cc: Peter Zijlstra <645ca7d3a8d3d4f60557176cd361ea8351edc32b@chello.nl>
Link: http://lkml.kernel.org/r/1337151548-2396-3-git-send-email-2c6594f608aa3d41e98d48846a6328831f7084ad@redhat.com
Signed-off-by: Arnaldo Carvalho de Melo <293abb6b76d7791c0732cc517d38c4b5c734b87f@redhat.com>
",FALSE,FALSE,TRUE,TRUE,FALSE,,
lzh6710/ubuntu-trusty,9fa32c6b0275ab1e8b19f74fbfa3ed8411345db6,MIPS: PMC MSP71XX gpio drivers,"MIPS: PMC MSP71XX gpio drivers

This new gpio driver for PMC-Sierra's MSP71xx SoC allows
standard api calls for access to the general and extended
gpio's.

Signed-off-by: Patrick Glass <patrickglass@gmail.com>
Signed-off-by: Ralf Baechle <ralf@linux-mips.org>

 create mode 100755 arch/mips/pmc-sierra/msp71xx/gpio.c
 create mode 100755 arch/mips/pmc-sierra/msp71xx/gpio_extended.c
 create mode 100755 include/asm-mips/pmc-sierra/msp71xx/gpio.h
",FALSE,FALSE,FALSE,TRUE,FALSE,,
urbiforge/urbi,de83cc73ddc62f9328536671a35632de6337eb8d,Fix compilation with -DNDEBUG.,"Fix compilation with -DNDEBUG.

	* src/parser/tweast.cc: ""unique_"" is not defined in -DNDEBUG.
	* src/runner/interpreter.cc: ""passert"" must use a simple
	expression as first argument.
	* src/server-timer.cc: Generate no code in -DNDEBUG.
",TRUE,FALSE,TRUE,TRUE,TRUE,,
invisiblek/android_kernel_lge_g3,6fe162381e547f457252e68521eb42fd36ec1418,ide-floppy: convert ide_do_drive_cmd path to use blk_execute_rq,"ide-floppy: convert ide_do_drive_cmd path to use blk_execute_rq

This converts the ide_do_drive_cmd path using ide_wait to use
blk_execute_rq.

Signed-off-by: FUJITA Tomonori <93dac1fe9c4b2a3957982200319981492ad4976e@lab.ntt.co.jp>
Cc: Borislav Petkov <05cf5215df467c93a630616da7c46dd16a0a5f70@gmail.com>
Cc: Jens Axboe <165ab144a3ccfd9429d5c6466b275f24fafdb114@oracle.com>
Signed-off-by: Bartlomiej Zolnierkiewicz <248de9df611a028e5eceb9d893a2ed6c24c89ef4@gmail.com>
",FALSE,FALSE,FALSE,FALSE,FALSE,,
bq/linux-e60622,7aa81cc04781b5b99a0647ec04533599d78cd219,KVM: Refactor hypercall infrastructure (v3),"KVM: Refactor hypercall infrastructure (v3)

This patch refactors the current hypercall infrastructure to better
support live migration and SMP.  It eliminates the hypercall page by
trapping the UD exception that would occur if you used the wrong hypercall
instruction for the underlying architecture and replacing it with the right
one lazily.

A fall-out of this patch is that the unhandled hypercalls no longer trap to
userspace.  There is very little reason though to use a hypercall to
communicate with userspace as PIO or MMIO can be used.  There is no code
in tree that uses userspace hypercalls.

[avi: fix #ud injection on vmx]

Signed-off-by: Anthony Liguori <0212dd00c21e75e861d960b0cf505645317aaa0b@us.ibm.com>
Signed-off-by: Avi Kivity <8f920f22884d6fea9df883843c4a8095a2e5ac6f@qumranet.com>
",FALSE,TRUE,TRUE,TRUE,TRUE,,
ivecera/linux-odroid,02db0bb33acf8afbdb9fb4fbaa99f7185337098f,staging:iio:buffer - remove unused event code for buffer events.,"staging:iio:buffer - remove unused event code for buffer events.

These events are no longer passed up to userspace.

ad7745 - was using these events to indicate directly dataready
events.  I'm not sure when it ever makes sense to push these
to userspace so for now I've taken them to event codes 0 and 1
until someone has time to make this driver do something more
standard. (they were arbitary before, they still are, be it
in a different way!)

Signed-off-by: Jonathan Cameron <09f65b71b7655725897b2fd41a09a0cefe2e1ace@cam.ac.uk>
Signed-off-by: Greg Kroah-Hartman <4645f7897fd33786a2ee1264d590b3c400559d85@suse.de>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
Megatron007/megabyte_bullhead,86bc4a6c4a06f301138fbb8c6032cd90979f8da6,"Merge ""ARM: dts: msm: Add GPIO 112 as bootstrap GPIO for WLAN hardware""","Merge ""ARM: dts: msm: Add GPIO 112 as bootstrap GPIO for WLAN hardware""",FALSE,TRUE,FALSE,TRUE,FALSE,,
FHannes/intellij-community,3b04bb3df951494916e9d90303716907164cb449,"[git] IDEA-120261 if there are no git roots in the context, take it from the active editor","[git] IDEA-120261 if there are no git roots in the context, take it from the active editor
",FALSE,FALSE,FALSE,FALSE,FALSE,,
zzxuanyuan/root,d1c190414a9112f6d8f3d56454cfd506b6a198cb,use $\pm$ for plus-minus symbol to avoid problem during pdf generation.,"use $\pm$ for plus-minus symbol to avoid problem during pdf generation.
",TRUE,FALSE,TRUE,FALSE,TRUE,,
AICP/kernel_htc_msm8960,a82437510256b83671e49a23774c9c5ce0d4ab00,V4L/DVB: stv0900: Whitespace cleanup,"V4L/DVB: stv0900: Whitespace cleanup

Fixes sync with -hg tree

Signed-off-by: Mauro Carvalho Chehab <ad86ba2154032c9f55743a190faa2459a9d61d42@redhat.com>
",FALSE,FALSE,TRUE,FALSE,FALSE,,
Tk-Glitch/Glitch_Flo_AOSP,a82437510256b83671e49a23774c9c5ce0d4ab00,V4L/DVB: stv0900: Whitespace cleanup,"V4L/DVB: stv0900: Whitespace cleanup

Fixes sync with -hg tree

Signed-off-by: Mauro Carvalho Chehab <ad86ba2154032c9f55743a190faa2459a9d61d42@redhat.com>
",FALSE,FALSE,TRUE,FALSE,FALSE,duplicate from repo AICP/kernel_htc_msm8960,
MEGAX91/Nagatobimaru,66b69d4d7fe3026a4add368b72905b4d7878c320,mac802154: page and channel setter,"mac802154: page and channel setter

A new method to set page and channel values for a transceiver
was added to the MIB.

Signed-off-by: Alexander Smirnov <143b7e387ad206693c5077db85b8df32630879d1@gmail.com>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",FALSE,FALSE,FALSE,TRUE,FALSE,,
DirtyUnicorns/android_kernel_motorola_ghost,1c72a517f74eec97133923b5f87a9afbc044423d,mmc: sdhci-s3c: Fix mmc card I/O problem,"mmc: sdhci-s3c: Fix mmc card I/O problem

commit 49bb1e619568ec84785ceb366f07db2a6f0b64cc upstream.

This patch fixes the problem in sdhci-s3c host driver for Samsung Soc's.
During the card identification stage the mmc core driver enumerates for
the best bus width in combination with the highest available data rate.
It starts enumerating from the highest bus width (8) to lowest width (1).

In case of few MMC cards the 4-bit bus enumeration fails and tries
the 1-bit bus enumeration. When switched to 1-bit bus mode the host driver
has to clear the previous bus width setting and apply the new setting.

The current patch will clear the previous bus mode and apply the new
mode setting.

Signed-off-by: Girish K S <9e9783836f3a9ffe55285b8875460cedea5fb25c@linaro.org>
Acked-by: Jaehoon Chung <6d67df43a1b10a02c7c04e8346f9d9ca207335e5@samsung.com>
Signed-off-by: Chris Ball <6ca7faee6ca9a094b1ee341f11b840a5608a8746@laptop.org>
Signed-off-by: Greg Kroah-Hartman <4645f7897fd33786a2ee1264d590b3c400559d85@suse.de>

",TRUE,FALSE,TRUE,FALSE,TRUE,,
dipens/jqGrid,a698b01760a95a318e7197ba8afa6eec30112ed2,We missed a important > to close the grid view tag,"We missed a important > to close the grid view tag
",FALSE,FALSE,FALSE,FALSE,TRUE,,
ArtemTeleshev/raspberrypi-linux,dcb9b5648a04d9178f9af9d8b684831a8ea59b9f,be2net: Workaround to fix a bug in Rx Completion processing.,"be2net: Workaround to fix a bug in Rx Completion processing.

vtp bit in RX completion descriptor could be wrongly set in
some skews of BladEngine.  Ignore this  bit if vtm is not set.
Resending because the previous patch was against net-next tree.
This patch is against the net-2.6 tree.

Signed-off-by: Ajit Khaparde <9cb0fc070c9f1a35005dd62539d8dcf58655f46b@serverengines.com>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",TRUE,FALSE,TRUE,FALSE,TRUE,,
ion-storm/nexusplayer,41ef2d5678d83af030125550329b6ae8b74618fa,Linux 3.9-rc7,"Linux 3.9-rc7
",FALSE,FALSE,FALSE,FALSE,FALSE,,
SlimRoms/kernel_htc_msm8660,81280572ca6f54009edfa4deee563e8678784218,Merge branch 'upstream-merge' of git://git.kernel.org/pub/scm/linux/kernel/git/tytso/ext4,"Merge branch 'upstream-merge' of git://git.kernel.org/pub/scm/linux/kernel/git/tytso/ext4

* 'upstream-merge' of git://git.kernel.org/pub/scm/linux/kernel/git/tytso/ext4: (50 commits)
  ext4,jbd2: convert tracepoints to use major/minor numbers
  ext4: optimize orphan_list handling for ext4_setattr
  ext4: fix unbalanced mutex unlock in error path of ext4_li_request_new
  ext4: fix compile error in ext4_fallocate()
  ext4: move ext4_mb_{get,put}_buddy_cache_lock and make them static
  ext4: rename mark_bitmap_end() to ext4_mark_bitmap_end()
  ext4: move flush_completed_IO to fs/ext4/fsync.c and make it static
  ext4: rename {ext,idx}_pblock and inline small extent functions
  ext4: make various ext4 functions be static
  ext4: rename {exit,init}_ext4_*() to ext4_{exit,init}_*()
  ext4: fix kernel oops if the journal superblock has a non-zero j_errno
  ext4: update writeback_index based on last page scanned
  ext4: implement writeback livelock avoidance using page tagging
  ext4: tidy up a void argument in inode.c
  ext4: add batched_discard into ext4 feature list
  ext4: Add batched discard support for ext4
  fs: Add FITRIM ioctl
  ext4: Use return value from sb_issue_discard()
  ext4: Check return value of sb_getblk() and friends
  ext4: use bio layer instead of buffer layer in mpage_da_submit_io
  ...
",FALSE,TRUE,TRUE,TRUE,TRUE,a big merge,
Loller79/Solid_Kernel-GEEHRC-Bricked,3db6c037c6954ed6d98ef199938e4004fea96908,ALSA: hda - Added quirk to enable sound on Toshiba NB200,"ALSA: hda - Added quirk to enable sound on Toshiba NB200

Patch was tested on Toshiba NB200 and is found to enable sound.

Signed-off-by: Manoj Iyer <e3b68a24fc9500c3d2517c22ec1132efd7c9aba7@canonical.com>
Cc: 4fbacc2fa0ffdbb11bf1ad6925b886ebd08dd15f@kernel.org
Signed-off-by: Takashi Iwai <4596b3305151c7ee743192a95d394341e3d3b644@suse.de>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
sudosurootdev/kernel_lge_g3-wip,7223234ee02b6ceb9ae07804133d21b9156401e4,staging: iio: Change GAIN macros to SCALE.,"staging: iio: Change GAIN macros to SCALE.

Per email exchange with Jonathan Cameron, GAIN should instead be SCALE, to
be consistent with documentation.

Resending, since this goes with the 2/2 patch.

Signed-off-by: Andrew Chew <9a53fa2b78b94926e01049233331b35b21a18d99@nvidia.com>
Acked-by: Jonathan Cameron <09f65b71b7655725897b2fd41a09a0cefe2e1ace@cam.ac.uk>
Signed-off-by: Laxman Dewangan <8ef6cd53fa4ede16d655e2562b753173823989c1@nvidia.com>
Signed-off-by: Greg Kroah-Hartman <4645f7897fd33786a2ee1264d590b3c400559d85@suse.de>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
Wifx/linux-at91,b7967dc79fbd32ef198b429b2597459a4130207f,ath10k: remove htc->stopped,"ath10k: remove htc->stopped

This is not necessary anymore. There are no more
uncontrolled htc tx entry points.

Signed-off-by: Michal Kazior <956a8aa249cc11dbf2733fc41294eabd5c99981c@tieto.com>
Signed-off-by: Kalle Valo <7081a7d99b8c74c0698a728df19e3915a995d7e1@qca.qualcomm.com>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
bheu/raspberrypi_linux,c820cc45366377a84a5f66066db4e16b7a6e5b8c,V4L/DVB (4066): Vivi.c were ported to the newer videodev2 format.,"V4L/DVB (4066): Vivi.c were ported to the newer videodev2 format.

Several common handling codes were removed. Maybe even more
stuff may be handled at common infrastructure.

Signed-off-by: Mauro Carvalho Chehab <ad86ba2154032c9f55743a190faa2459a9d61d42@infradead.org>
",FALSE,FALSE,FALSE,TRUE,FALSE,,
todorez/galileo-linux-stable,0b398f4f124e2b4b03f9acf726370c8459610c5c,V4L/DVB (13455): go7007: Add struct v4l2_device.,"V4L/DVB (13455): go7007: Add struct v4l2_device.

This adds a struct v4l2_device to the go7007 device struct and registers
it during v4l2 initialization.  The v4l2_device registration overwrites
the go->dev device_data, which is a struct usb_interface with intfdata set
to the struct go7007.  This changes intfdata to point to the struct
v4l2_device inside struct go7007, which is what v4l2_device_register will
also set it to (and warn about non-null drvdata on register.)  Since usb
disconnect can happen any time, this intfdata should always be present.

Signed-off-by: Pete Eberlein <e3b6cda228242c30b711ac17cb264f1dbadfd0b6@sensoray.com>
Signed-off-by: Hans Verkuil <f625be9dbdcbbd12a043857af148e8fb895d9a1d@xs4all.nl>
Signed-off-by: Mauro Carvalho Chehab <ad86ba2154032c9f55743a190faa2459a9d61d42@redhat.com>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
deadman96385/android_kernel_nextbit_msm8992,9eead2a8115d2a6aecf267c292f751f7761fa5f8,Merge branch 'for-linus' of git://git.kernel.org/pub/scm/linux/kernel/git/mszeredi/fuse,"Merge branch 'for-linus' of git://git.kernel.org/pub/scm/linux/kernel/git/mszeredi/fuse

* 'for-linus' of git://git.kernel.org/pub/scm/linux/kernel/git/mszeredi/fuse:
  fuse: add fusectl interface to max_background
  fuse: limit user-specified values of max background requests
  fuse: use drop_nlink() instead of direct nlink manipulation
  fuse: document protocol version negotiation
  fuse: make the number of max background requests and congestion threshold tunable
",FALSE,TRUE,FALSE,TRUE,FALSE,,
grogg/platform_device_lge_hammerhead-kernel_kernel,9eead2a8115d2a6aecf267c292f751f7761fa5f8,Merge branch 'for-linus' of git://git.kernel.org/pub/scm/linux/kernel/git/mszeredi/fuse,"Merge branch 'for-linus' of git://git.kernel.org/pub/scm/linux/kernel/git/mszeredi/fuse

* 'for-linus' of git://git.kernel.org/pub/scm/linux/kernel/git/mszeredi/fuse:
  fuse: add fusectl interface to max_background
  fuse: limit user-specified values of max background requests
  fuse: use drop_nlink() instead of direct nlink manipulation
  fuse: document protocol version negotiation
  fuse: make the number of max background requests and congestion threshold tunable
",FALSE,TRUE,FALSE,TRUE,FALSE,duplicated,
TheTypoMaster/e980-zeKrnl,21b185f8d5951ebbf76d61f431fb541dce5113d1,staging:iio: poll func allocation clean up.,"staging:iio: poll func allocation clean up.

Add a function to neatly deal with allocation of poll functions.
Ultimately this allows us to more easily change the implementation.

Signed-off-by: Jonathan Cameron <09f65b71b7655725897b2fd41a09a0cefe2e1ace@cam.ac.uk>
Signed-off-by: Greg Kroah-Hartman <4645f7897fd33786a2ee1264d590b3c400559d85@suse.de>
",FALSE,FALSE,FALSE,TRUE,FALSE,,
ilyamisyura/jumpfilter,439c98953ee060c526be41c719f3edc168ce724a,elixir 1.0.0,"elixir 1.0.0

Closes #32212.
Closes #32217.

Signed-off-by: Jack Nagel <43386ce32af96f5c56f2a88e458cb94cebee3751@gmail.com>
",FALSE,FALSE,FALSE,FALSE,FALSE,,
eventide-project/messaging,6a55adf20ceeb114fc80ac42aa21156ee849729c,Package version is increased from 0.11.0.0 to 0.12.0.0,"Package version is increased from 0.11.0.0 to 0.12.0.0
",FALSE,FALSE,FALSE,FALSE,FALSE,,
Thecrazyskull/kernel_msm,eee5a9fa63c97366cdea6ab3aa2ed9e3601812d0,[PATCH] x86_64: Rename e820_mapped to e820_any_mapped,"[PATCH] x86_64: Rename e820_mapped to e820_any_mapped

Rename e820_mapped to e820_any_mapped since it tests if any part of the
range is mapped according to the type.

Later steps will introduce e820_all_mapped which will check if the
entire range is mapped with the type.  Both have their merit.

Signed-off-by: Arjan van de Ven <9043bf4b08f6c93a2cb55d98c3494b123858348f@linux.intel.com>
Signed-off-by: Andi Kleen <0474aee45985f5ae829f53849df476200e876990@suse.de>
Signed-off-by: Linus Torvalds <69652caca27c8b940640ad396ab71f93cacec34f@osdl.org>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
faux123/kernel-MB860,d4e9dc63dca91cd89086b5a686d7f7635c8319e5,[PATCH] selinux: endian fix,"[PATCH] selinux: endian fix

Signed-off-by: Alexey Dobriyan <b99bff5923d24d2fb8e844db9dac7cd59203da1d@gmail.com>
Cc: Stephen Smalley <d6e1285e1c84d3d5885c2124fdacc780e9fc0a94@tycho.nsa.gov>
Acked-by: James Morris <10d11de3abc355eabe955bb734f0f8e71da56e16@namei.org>
Signed-off-by: Andrew Morton <5c1e68b099950c134891f0b6e179498a8ebe9cf9@osdl.org>
Signed-off-by: Linus Torvalds <69652caca27c8b940640ad396ab71f93cacec34f@osdl.org>
",TRUE,FALSE,TRUE,FALSE,TRUE,,
nocoast/android_kernel_lge_g2,663d8bb0a9971666875551acfc15107a9b09e986,Staging: sep: use ioremap helpers,"Staging: sep: use ioremap helpers

Whee lots of code vanishes. While we are it note various existing stuff
that couldn't work but was ifdeffed in this area.

Signed-off-by: Alan Cox <91e38e63b890fbb214c8914809fde03c73e7f24d@linux.intel.com>
Signed-off-by: Greg Kroah-Hartman <4645f7897fd33786a2ee1264d590b3c400559d85@suse.de>
",FALSE,FALSE,FALSE,FALSE,FALSE,,
pali/linux-n900,e766f1cc596078b1603ac2c96617660c4c7e2d81,Merge master.kernel.org:/pub/scm/linux/kernel/git/davem/sparc-2.6 ,"Merge master.kernel.org:/pub/scm/linux/kernel/git/davem/sparc-2.6 
",FALSE,TRUE,FALSE,TRUE,FALSE,,
indera/titanium_mobile,fecce8e0fd0d74ea65e692c5aef565b476ad1531,[TIMOB-14123] Fixing comments format,"[TIMOB-14123] Fixing comments format
",TRUE,FALSE,TRUE,FALSE,FALSE,fixing comment format,
lzto/linux,b84a1cf8950ed075c4ab2630514d4caaae504176,drm/i915: split aux_clock_divider logic in a separated function for reuse.,"drm/i915: split aux_clock_divider logic in a separated function for reuse.

Prep patch for reuse aux_clock_divider with EDP_PSR_AUX_CTL setup.

Reviewed-by: Paulo Zanoni <cc0e04a2103c45cd195651d976f79813d0f66bdf@intel.com>
Signed-off-by: Rodrigo Vivi <f714145d6ee82178e54021e0c168f56d17b53c9c@gmail.com>
Reviewed-by: Shobhit Kumar <255d4827ed4cdfb7622c11dc83842a9187d70ef7@intel.com>
Signed-off-by: Daniel Vetter <c1b6782c4af8f0673da8923a0702a1832e5940f4@ffwll.ch>
",FALSE,FALSE,FALSE,FALSE,FALSE,,
emceethemouth/kernel_jflte,a0a8f5364a5ad248aec6cb705e0092ff563edc2f,x86: implement pte_special,"x86: implement pte_special

Implement the pte_special bit for x86.  This is required to support
lockless get_user_pages, because we need to know whether or not we can
refcount a particular page given only its pte (and no vma).

[a6c5230a10c458028ff1bd5985dd47c394028d47@veritas.com: fix a BUG]
Signed-off-by: Nick Piggin <24829078df5003d9dd1dd871ca2aeb0b1cf95ef4@suse.de>
Cc: Dave Kleikamp <9bc4ae2e83dabb4524fc335d7c1dac408a99dbe5@austin.ibm.com>
Cc: Andy Whitcroft <b4658fdd7fbd645c2859b0e39d71018f32058d12@shadowen.org>
Cc: Ingo Molnar <9dbbbf0688fedc85ad4da37637f1a64b8c718ee2@elte.hu>
Cc: Thomas Gleixner <00e4cf8f46a57000a44449bf9dd8cbbcc209fd2a@linutronix.de>
Cc: Andi Kleen <dbd122ef7b6a09ffecf5db9c9296320f3c94e707@firstfloor.org>
Cc: Dave Kleikamp <9bc4ae2e83dabb4524fc335d7c1dac408a99dbe5@austin.ibm.com>
Cc: Badari Pulavarty <a0471031ec5071754e15184cabeebf7217ef1fd9@us.ibm.com>
Cc: Zach Brown <bdd5f2a410e3c75a25da3e38f76d719a18e93cd3@oracle.com>
Cc: Jens Axboe <165ab144a3ccfd9429d5c6466b275f24fafdb114@oracle.com>
Reviewed-by: Peter Zijlstra <645ca7d3a8d3d4f60557176cd361ea8351edc32b@chello.nl>
Signed-off-by: Hugh Dickins <a6c5230a10c458028ff1bd5985dd47c394028d47@veritas.com>
Signed-off-by: Andrew Morton <5c1e68b099950c134891f0b6e179498a8ebe9cf9@linux-foundation.org>
Signed-off-by: Linus Torvalds <69652caca27c8b940640ad396ab71f93cacec34f@linux-foundation.org>
",FALSE,FALSE,TRUE,FALSE,TRUE,,
