repo_name,commit,message,Is_abstraction,Justification,Certain,Comment,Sampling
wongsyrone/lede-1,7004f681cd55e3ef38f2c705bd842c627ba45ce7,"ipq40xx: Add reserved memory for WPJ428

The APPSBL and anything after that it not allowed to touch some of the
memory regions which are used by other components. Still trying to write to
the memory can lead to sudden device restarts

  (IPQ40xx) # mw 87e80000 0
  data abort
  pc : [<873149f8>]          lr : [<87308578>]
  sp : 86edfc28  ip : 86ef4412     fp : 00000000
  r10: 00000000  r9 : 00000000     r8 : 86edff68
  r7 : 00000003  r6 : 8737e624     r5 : 86ef4420  r4 : 8736c154
  r3 : 00000000  r2 : 00000010     r1 : 00000000  r0 : 00000000
  Flags: nZCv  IRQs off  FIQs off  Mode SVC_32
  Resetting CPU ...

The device manufacturer only provided a very rough list of regions:

* rsvd1:     0x87000000 0x500000
* wifi_dump: 0x87500000 0x600000
* rsvd2:     0x87b00000 0x500000

A more detailed list for devices using the AP.DK reference design memory
maps was provided by Roman Yeryomin <roman@advem.lv> in commit 56f2df879fd
(""ipq806x: ipq4019: add ap-dk01.1-c1 board support""):

* apps_bl:          0x87000000 0x400000
* sbl:              0x87400000 0x100000
* cnss_debug:       0x87500000 0x600000
* cpu_context_dump: 0x87b00000 0x080000
* tz_apps:          0x87b80000 0x280000
* smem:             0x87e00000 0x080000
* tz:               0x87e80000 0x180000

The u-boot function ipq_fdt_mem_rsvd_fixup seems to suggest that only the
rsvd2 (tz_apps, smem, tz) should be protected. All other regions would have
been removed by it when CONFIG_QCA_APPSBL_DLOAD is not enabled. This allows
to reduce the 16MB reserved memory region to only 4.5MB.

Signed-off-by: Sven Eckelmann <2ac7036d3528aff465f5d4b31a65c571c86fd591@openmesh.com>
",FALSE,design maps,,,17_jan_2021_design_3e922c0344679d08b44f908623cc7d956b0bf0d1
symfony/twig-bundle,b7ed57159669c2a3fef82fe6d54df7e3f28041f9,"Merge branch '3.4'

* 3.4: (22 commits)
  use Precise on Travis to keep PHP LDAP support
  Fix case sensitive sameSite cookie
  [PropertyInfo] Use rawurlencode to escape PSR-6 keys
  fix(security): ensure the 'route' index is set before attempting to use it
  Fix registering lazy command services with autoconfigure enabled
  Fix the design of the profiler exceptions when there is no message
  [Config] Minor fix
  document the TwigRenderer class deprecation
  [Security] added more tests
  [Security] fixed default target path when referer contains a query string
  [Security] simplified tests
  [Security] refactored tests
  [WebProfilerBundle][TwigBundle] Fix infinite js loop on exception pages
  [FrameworkBundle] fix ValidatorCacheWarmer: use serializing ArrayAdapter
  Change ""this"" to ""that"" to avoid confusion
  [VarDumper] Move locale sniffing to dump() time
  [VarDumper] Use ""C"" locale when using ""comma"" flags
  [Config] Make ClassExistenceResource throw on invalid parents
  [DebugBundle] Added min_depth to Configuration
  [Console] Add a factory command loader for standalone application with lazy-loading needs
  ...
",TRUE,fix the design,,,17_jan_2021_design_3e922c0344679d08b44f908623cc7d956b0bf0d1
opencart/opencart,cccf657dd1900695e377dee92f4abe560945a889,"more modification work done. also added icon pack for the new admin design
",FALSE,icon,,,17_jan_2021_design_3e922c0344679d08b44f908623cc7d956b0bf0d1
expertiza/expertiza,8f3b6814cdb96deaf498bc08a6b831c8cfea2997,"Configured some basic factory operations. I still need to set up the actual reviews.
",TRUE,factory operations,,,17_jan_2021_factory_3e922c0344679d08b44f908623cc7d956b0bf0d1
AndroidX/androidx,174d08f823dcd8b8ae5e9e96d800904c532f9c00,"Merge changes I1d8d19a1,I5415604a,Id4506e38,Ib91e0da3,I60791111, ... into pi-androidx-dev

* changes:
  Revert ""Adding extension for timed logging (#537)""
  Deperecate palette builder factory
  Deprecate toast extensions for removal
  Deprecate announceForAccessibility overload for removal
  Mark HTML extensions as inline
  Mark animator and transition extensions as inline
",TRUE,builder factory,,,17_jan_2021_factory_3e922c0344679d08b44f908623cc7d956b0bf0d1
square/retrofit,7b573a2afc01f9d07d906ebd5d55c1aab3cf3257,"Merge pull request #980 from square/jw/result-helpers-public

Make Result's factory methods public.",TRUE,make public,,,17_jan_2021_factory_3e922c0344679d08b44f908623cc7d956b0bf0d1
symfony/twig-bridge,66292b06510997ae151254668533b0e9cc8b8562,"Merge branch '3.4' into 4.0

* 3.4:
  [HttpKernel] Make ServiceValueResolver work if controller namespace starts with a backslash in routing
  Add d-block to bootstrap 4 alerts
  [Console] Don't go past exact matches when autocompleting
  [DI] Improve error message for non-autowirable scalar argument
  Disable autoloader call on interface_exists check
  [Validator] Fix LazyLoadingMetadataFactory with PSR6Cache for non classname if tested values isn't an existing class
  [HttpKernel] Dont create mock cookie for new sessions in tests
",TRUE,factory,,,17_jan_2021_factory_3e922c0344679d08b44f908623cc7d956b0bf0d1
wikimedia/parsoid,77baf2568602cd76bfa426bf85b2bd6ca4bf2c75,"Fix signature and pipeline construction bugs

* Looks like the JS code passes a string (title name) to
  Frame. So, update PHP code and signatures to match.

* Fix signature related to applying methods to pipeline stages

* Fix minor bugs in parser pipeline construction + use
  transform class references instead of strings in parser
  pipeline factory recipes (where the associated class has
  already been ported).

Change-Id: Ifa2c1da8abfac770616909cc03f163e4b3b5ace2
",TRUE,factory recepies,,,17_jan_2021_factory_3e922c0344679d08b44f908623cc7d956b0bf0d1
OpenConext/OpenConext-engineblock,63bb9e9141c56cb39c616fd762ad73a724433aaf,"Change behaviour based on review feedback

1. The default values have been removed from the method signatures
2. The fromXml response factory method was removed
",TRUE,factory method,,,17_jan_2021_factory_3e922c0344679d08b44f908623cc7d956b0bf0d1
AndroidX/androidx,495a71c70d2ae2b00df41dbbea86c40a261727ee,"Merge ""Fix call to mHost.instantiate in default Factory"" into androidx-master-dev
am: e3951615d7

Change-Id: I3c36a7da72fe95ccb9e612700579e3c408a98832
",TRUE,call in factory,,,17_jan_2021_factory_3e922c0344679d08b44f908623cc7d956b0bf0d1
Azure/azure-sdk-for-net,b036ae91a4043b28fa542ad855d406705b64c465,"fix build break from data factory
",TRUE,data factory,,,17_jan_2021_factory_3e922c0344679d08b44f908623cc7d956b0bf0d1
pysmt/pysmt,70ef210017e53324f31d037f430c6479aa3ddb7e,"Improved handling of options in Solvers.

!!! Breaking change wrt Solver.is_sat !!!

- Calls to Factory.is_* are setting the options for model generation and
  incrementality to False
- Calls to Factory.get_model are done enablig model generation, but
  disabling incrementality
- Factory.Solver, returns a solver with both model generation and
  incrementality enabled

- ! Calls to Solver.is_sat, and related methods, do not pop the
  assumption back, anymore. The idea of those methods is to use them one
  shot.
",TRUE,factory,,,17_jan_2021_factory_3e922c0344679d08b44f908623cc7d956b0bf0d1
chromium/chromium,56b471e0c719b3d87e1ab9dbf3d26653352105a5,"Fix gl_tests SharedImageBackingFactoryAHBTests.*

There were a handful of unit tests which verified concurrency such as no
reading while a write is in progress. Those tests began failing because
they were hitting a DCHECK() which now lives inside the tested code to
verify the same thing. The failing unit tests mistakenly tried to reuse
the representation.

Additionally, there was a DCHECK() that was being hit from inside
EndAccess() which assumed it was only being called from
EndWriteAccess(). But it was also being called from EndReadAccess().
This DCHECK() was removed.

Bug: 934254
Change-Id: Ic527c1a30f2530fdd13477e55213c30fe56682a1
Reviewed-on: https://chromium-review.googlesource.com/c/chromium/src/+/1588169
Commit-Queue: Chris Blume <e344d0bbe45b418fd45b2f4f6ba876c5b16d972f@chromium.org>
Reviewed-by: Eric Karl <34121bafdd3848ba3a67ad2aae69c078fae28e52@chromium.org>
Reviewed-by: Antoine Labour <9b5adc77717fb53f6e082b29cd49aa0d7f0ce7f0@chromium.org>
Reviewed-by: Peng Huang <18764e26bc5bdc5f80483a2fbf46c7fcc384c153@chromium.org>
Auto-Submit: Chris Blume <e344d0bbe45b418fd45b2f4f6ba876c5b16d972f@chromium.org>
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#655404}
",TRUE,factoy tests,,,17_jan_2021_factory_3e922c0344679d08b44f908623cc7d956b0bf0d1
Subsurface-divelog/subsurface,0a64844abd8c507f58bdeea4862a919f19a3ead1,"Turn tag checkboxes code into a simple loop

This makes the code much cleaner and also reuses the strings in the
dtag_names array. This means the tag names are all lower case everywhere,
but that seems like an acceptable trade-off.

Suggested-by: Linus Torvalds <69652caca27c8b940640ad396ab71f93cacec34f@linux-foundation.org>
Suggested-by: Henrik Brautaset Aronsen <32f7e8cc23b69dff3584aa749971d973a5235aa6@henrik.synth.no>
Signed-off-by: Dirk Hohndel <a00b27378a09822d5638cdfb8c2e7ccc36d74c56@hohndel.org>
",TRUE,reuses,,,17_jan_2021_reus_3e922c0344679d08b44f908623cc7d956b0bf0d1
tprrt/linux-stable,bbc318f6248e6da85cc9e2b15ded854654b56bf7,"Merge branch 'bridge-mrd'

Linus Lüssing says:

====================
bridge: implement Multicast Router Discovery (RFC4286)

This patchset adds initial Multicast Router Discovery support to
the Linux bridge (RFC4286). With MRD it is possible to detect multicast
routers and mark bridge ports and forward multicast packets to such routers
accordingly.

So far, multicast routers are detected via IGMP/MLD queries and PIM
messages in the Linux bridge. As there is only one active, selected
querier at a time RFC4541 (""Considerations for Internet Group Management
Protocol (IGMP) and Multicast Listener Discovery (MLD) Snooping
Switches"") section 2.1.1.a) recommends snooping Multicast Router
Advertisements as provided by MRD (RFC4286).

The first two patches are refactoring some existing code which is reused
for parsing the Multicast Router Advertisements later in the fourth
patch. The third patch lets the bridge join the all-snoopers multicast
address to be able to reliably receive the Multicast Router
Advertisements.

What is not implemented yet from RFC4286 yet:

* Sending Multicast Router Solicitations:
  -> RFC4286: ""[...] may be sent when [...] an interface is
     (re-)initialized [or] MRD is enabled""
* Snooping Multicast Router Terminations:
  -> currently this only relies on our own timeouts
* Adjusting timeouts with the values provided in the announcements

Changes in v2:

* rebased to current net-next/master (no conflicts/changes)
====================

Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",TRUE,reused,,,17_jan_2021_reus_3e922c0344679d08b44f908623cc7d956b0bf0d1
getsentry/raven-java,e08bb39e8808e7581d3b517f492d9560fe956581,"ref: Reuse logger instance if possible (getsentry/sentry-android#43)

",TRUE,reuse instance,FALSE,,17_jan_2021_reus_3e922c0344679d08b44f908623cc7d956b0bf0d1
igordejanovic/textX,003be5e9e631d93fb7b61e76c0acf5651f123032,"updated plantuml support (match rules table; reused `dot_match_str`). Tested interactively with `render_all_grammars.py`. Added unknown rules 8such as `Not` to be rendered in a generic way (also for the dot export).
",TRUE,reused,,,17_jan_2021_reus_3e922c0344679d08b44f908623cc7d956b0bf0d1
Alfresco/alfresco-repository,e096d590765df6d4124a61f003d003ed68f5f1d0,"Merged V3.2 to HEAD
    16030: Merged V3.1 to V3.2
        16001: Merged V2.2 to V3.1
            15999: Temp build/test (AVM permissions - testSimpleInternalLayer)
    16223: WCM UI - simple perf improvement when displaying modified list (lock icon)
    16472: Merged V3.1 to V3.2
        16180: ETHREEOH-2821 - fix deployment of WCM layered (ie. across web project) file
        16188: WCM - minor: display (localisable) ""File"" text (follow-on fix for r15970)
        16255: WCM - ETHREEOH-2836
        16257: AVM - minor updates to unit tests
        16275: WCM - ETHREEOH-2844
        16277: WCM - ETHREEOH-2829 - added simple unit test
        16341: AVM - minor update to reuse core (path) utils
        16344: Merged V2.2 to V3.1
            16323: Fix ETWOTWO-1266 (unexpected AVM conflict)
        16457: Fix ETHREEOH-2836 (WCM layered files) - follow-on fix, with additional unit test
    16649: Fix ETHREEOH-1878 - configure WCM locking for CIFS/FTP
    16654: Merged V3.1 to V3.2
        16507: Fix ETHREEOH-2604 - update unsecured-public-services-security-context.xml.sample (to allow server to start)
        16527: Fix ETHREEOH-2868 - can't submit removal of WCM layered file (Older version prevents update)
        16607: AVM - additional tests when deleting LD + fix to avoid cycle
        16612: AVM - console improvement (lsver, rmvers) to enable admin/support to list & purge snapshots between dates
        16638: Fix ETHREEOH-2893 - stale WCM/AVM layered dir
        16643: AVM - console improvement (setopacity) -> eg. to set stale/modifed WCM layered folder as opaque


git-svn-id: 01653c09f76512ebba8fd589b05a699d8510a51f@16895 c4b6b30b-aa2e-2d43-bbcb-ca4b014f7261
",TRUE,reuse core,,,17_jan_2021_reus_3e922c0344679d08b44f908623cc7d956b0bf0d1
developit/preact,a45ad68ac14ad8e8792eac73c453cd72c908645d,"Handle reused VNodes in the same diff (+6 B)
",TRUE,rused vnodes,,,17_jan_2021_reus_3e922c0344679d08b44f908623cc7d956b0bf0d1
tprrt/linux-stable,6094f86fb3713e1b7d0c7f264c3a76263745efae,"mt76: mt7915: add HE bss_conf support for interfaces

Add basic HE BSS's info for interfaces. As for the advanced features
will be added gradually in the future patches.
(i.e. BSS color, TWT, spatial reuse and OFDMA)

Signed-off-by: Ryder Lee <c888b2f23d7b208a47dcb456a896437ffc943708@mediatek.com>
Tested-by: Shayne Chen <4f62ba356beca6978836e3b5c20ddd7b1fc9bae7@mediatek.com>
Tested-by: Chih-Min Chen <648ac844e1264fe2917e2c5c2d210f2ed399ba8d@mediatek.com>
Tested-by: Evelyn Tsai <4d600ae9830a935613033ba6d6dc07a9f3d8fa3b@mediatek.com>
Acked-by: Yiwei Chung <64c1638b5068c881ec1e64b786184958d99c5fa9@mediatek.com>
Acked-by: YF Luo <3aa749d12e4db468773f91b93da1839948703066@mediatek.com>
Signed-off-by: Felix Fietkau <118ed6118e893d16e8c6e0776e0ebc290952c897@nbd.name>
",TRUE,spatial reuse,,,17_jan_2021_reus_3e922c0344679d08b44f908623cc7d956b0bf0d1
oVirt/vdsm,082a9d7b933053613ae967626642587f236b9656,"tests: Remove duplication in monitor exception test

Extract a helper function to run the test setup, and use it for testing
different registration order.

Move the BadMonitor helper class to the module, so it can be reused by
future tests.

Change-Id: I2beed3ed2c8ef2bddbad6629fe248bef23290450
Signed-off-by: Nir Soffer <60258c486a9660a474d408e6013543d2add80a76@redhat.com>
",TRUE,can be reused,FALSE,can be reused?,17_jan_2021_reus_3e922c0344679d08b44f908623cc7d956b0bf0d1
tprrt/linux-stable,abfa7f4357e3640fdee87dfc276fd0f379fb5ae6,"crypto: testmgr - fix out of bound read in __test_aead()

__test_aead() reads MAX_IVLEN bytes from template[i].iv, but the
actual length of the initialisation vector can be shorter.
The length of the IV is already calculated earlier in the
function. Let's just reuses that. Also the IV length is currently
calculated several time for no reason. Let's fix that too.
This fix an out-of-bound error detected by KASan.

Signed-off-by: Jerome Marchand <d3643b417d7bb29446cdadf5ebe2f94cac95db45@redhat.com>
Signed-off-by: Herbert Xu <ef65de1c7be0aa837fe7b25ba9a7739905af6a55@gondor.apana.org.au>
",TRUE,reuses that,,,17_jan_2021_reus_3e922c0344679d08b44f908623cc7d956b0bf0d1
openstack/bifrost,2a6fc72559a8248aebc32dd52e19bdb38db17c40,"Use random passwords by default

It's easy to forget to override them, and you'll end up with a well known
password used in your keystone and database. Use the password module
to generate secure random passwords instead. Operators of production
environments are still expected to provide their own passwords.

The generated passwords are stored in /etc/bifrost and reused on the next
installation. A new task is provided for upgrading the bootstrap (admin)
user in keystone to the new password.

Change-Id: I6771015f2b062233eeff85704655c8e2ab64364d
",TRUE,reused on the next,,,17_jan_2021_reus_3e922c0344679d08b44f908623cc7d956b0bf0d1
