repo_name,commit,message,Is_Security,Is_Fix,Is_Security_Fix,Justification,Certain,Comment,Sampling
SpongePowered/SpongeAPI,de326b27a8012d5b399f89fe7019379232104b34,"GameDictionary revamp to use GameDictionaryEntries. Closes #951.

Yes, this is breaking, but it fixes a potential DUPLICATION EXPLOIT.
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
apereo/cas,bce992f5484f4db1fc8bd4a716c6dc337022d25e,"Fix XSS (#3765)

Security question can contain html tags and it's not encoded properly",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
bitzesty/trade-tariff-admin,4df608ae24852ccfe661d222bb43624037876782,"Revert ""Use secure cookies in production""

This reverts commit 672310588f3c122153c99e86348fa6b5b570cf31.

For debugging purposes
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
Squidex/squidex,d7a34a95c4f52142e5d7d49a176cb1d003868f28,"Permission fixes for contents or schemas.
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
symfony/security-http,5aeb8a61c6ffb05a01dbc33e4ae64ec8e326a4ff,"Merge branch '2.8' into 3.4

* 2.8:
  [SecurityBundle] Backport test
  [Security] fix merge of 2.7 into 2.8 + add test case
  backport regression test from 3.4
  Fix misspelling variable
  [DI] minor: use a strict comparision in setDecoratedService
  Follow-on to #25825: Fix edge case in getParameterOption.
  keep the context when validating forms
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
TheRosettaFoundation/SOLAS-Match,e84abd25bead9c1eec2ed3dac6ee47ab75f4d0da,"Fix password reset
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
ManageIQ/manageiq-ui-classic,159b1803b0b6d1d384f34a3b983900db9a4b20ae,"PR Review Update

Adding rspec for testing password filtering in config arrays.

https://bugzilla.redhat.com/show_bug.cgi?id=1174458
(transferred from ManageIQ/manageiq@d3102243c938968bb8332ef0101621af904d412a)
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
HippieStation/HippieStation,d46ba3879f816d90d0508762e31721c767ffa6df,"Merge pull request #1676 from JJRcop/fix-mech-hulk/tk

Overwrote mech attack_tk proc to return immediately",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
eduVPN/vpn-server-api,e0a7c0479ef02cd71800260f2c9197c6a680ef86,"use more from FileIO, also write files with correct permissions
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
colinsc/koha,c1e5462db18776fc6f16808824e10d4b02474c1b,"bug_8083: parameters subpermissions: manage_circ_rules and parameters_remaining_permissions

Signed-off-by: Kyle M Hall <3c25b01657254677d3e1a8fd1f0742c5d489bd39@bywatersolutions.com>
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
E2OpenPlugins/e2openplugin-OpenWebif,967319ded026d1a0c5778919fb1c570ab7a810e3,"Revert ""httpserver: always allow /web/stream?StreamService= url from localhost.""

This reverts commit b9e54333b08c0d914fc7dce587bc6a1f077a5c89.
It broke auth for streaming when using streamproxy.

The reason why /web/stream?StreamService= is exempt from login-free local access is that it also serves as auth check for streamproxy.
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
hashicorp/consul-template,31557075be03d631fc83912270f67274a77515c8,"Add support for listing secrets

This adds a new template function ""secrets"" which may be used to list
secrets in Vault, provided the endpoint supports it. This commit also
renames the ""vault"" template function to ""secret"" for consistency with
other projects and deprecates the use of the ""vault"" template function.

Fixes GH-270
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
tprrt/linux-stable,b70183db83552cf63cac51406aaf76a2cf5fca73,"asix: silence log message from oversize packet

Since it is possible for an external system to send oversize packets
at anytime, it is best for driver not to print a message and spam
the log (potential external DoS).

Fixes: https://bugzilla.kernel.org/show_bug.cgi?id=109471

Signed-off-by: Stephen Hemminger <06fa905d7f2aaced6dc72e9511c71a2a51e8aead@networkplumber.org>
Signed-off-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
dOpensource/dsiprouter,e4defd9cd3b98b19fd9b2a50c95559a37d26765f,"  Resolves https://git.flyball.co/dsiprouter/enterprise/issues/55
  - implements some standardization as mentioned in https://git.flyball.co/dsiprouter/enterprise/issues/49
  - fixes endpoint group update/add
  - fixes endpoint add/update/delete
  - fixes call limit default
  - fixes kam reload for API
  - extends `jquery.tableEdit` functionality
  - added comments in API for future updates
  - abstract request data handling into `shared.py`
  - use `util.security.py` funcs for password generation
  - fix API login timeout redirection url
  - fix dashboard stats update to match API kam reload
  - fix CA certificate format issue for debian OS
  - reset settings.py defaults
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
chromium/chromium,a0b7b87ea093cbb45f51c4ab1465b4e4115a5d99,"BrowserProcessImpl: don't call IsIsolateExtensionsEnabled() too early

This fixes a bug where IsIsolateExtensionsEnabled() had been called prior to the
field trials actually being initialized, so the call returned true regardless
of the finch experiment state, resulting in a possible misconfiguration of
security state.

PreCreateThreads() seems to be the earliest place in BrowserProcessImpl where we
can do this registration.

BUG=657629

Review-Url: https://chromiumcodereview.appspot.com/2438823003
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#426852}
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
fogbeam/zeppelin_mirror,0f9a1a80c76054c322e2d1768cf24a3e4bd49496,"[ZEPPELIN-3600] Add REST API to change logger level dynamically

### What is this PR for?
Enabling users to change the level of a specific logger to investigate Zeppelin server's status.

### What type of PR is it?
[Feature]

### Todos
* [x] - Add api to change the level of logger
* [x] - Add exception handler

### What is the Jira issue?
* https://issues.apache.org/jira/browse/ZEPPELIN-3600

### How should this be tested?
1. http --session ~/session.txt --form POST http://localhost:8080/api/login userName=admin password=password1
1. http --session ~/session.txt POST http://localhost:8080/api/admin name=org.apache.zeppelin.rest.AdminRestApi level=DEBUG

### Screenshots (if appropriate)

### Questions:
* Does the licenses files need update? No
* Is there breaking changes for older versions? No
* Does this needs documentation? May be

Author: Jongyoul Lee <jongyoul@gmail.com>

Closes #3060 from jongyoul/ZEPPELIN-3600 and squashes the following commits:

618f76074 [Jongyoul Lee] Add admin permisson to aceess /api/admin/** Change error message clearly to show a specific problem
04308bd75 [Jongyoul Lee] Change `Preconditions` to a self-check logic to throw BadRequestException Add `WebApplicationExceptionMapper` to the server Implement `ExceptionSerializer` for gson Implement `WebApplicationExceptionMapper`
5127d89b4 [Jongyoul Lee] Add api to show all loggers' name and level Add api to show a specific logger's name and level Add api to change a logger's level
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
OpenFeign/feign,031b386f353b7380d7db51faf19c0c3faed98d75,"fix: httpclient/pom.xml to reduce vulnerabilities (#997)

The following vulnerabilities are fixed with an upgrade:
- https://snyk.io/vuln/SNYK-JAVA-ORGAPACHEHTTPCOMPONENTS-31517",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
inspirehep/inspire-next,096666d85a2232f1f58692831b288ffaa78d3a16,"Merge pull request #2830 from jmartinm/editor-permission-fix

editor: permission decorator cache fix",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
juju/juju,b31cd9d3f066618ff794b923525f65e31628d305,"Merge pull request #1066 from wallyworld/validate-joyent-credentials

Validate creedentials are correct before attempting to bootstrap a joyent environment

Partially fixes: https://bugs.launchpad.net/bugs/1362072

In a similar vein to what was done for ec2 etc, validate joyent credentials prior to bootstrapping.

Tested live.",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
wso2/carbon-apimgt,ce6c982aeaebc6b4e2745eeb34941131f69a468d,"Merge pull request #5097 from fazlan-nazeem/6.x-dependency-upgrade

upgrading pdfbox version to fix vulnerability",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
chromium/chromium,ba4d078570bb8fec41441f088963b94aece9c213,"Revert ""GWP-ASan: Add PartitionAlloc client hooks""

This reverts commit 20e6edd56758b4ea7c25abd981624d622a2d2b4e.

Reason for revert:

Findit (https://goo.gl/kROfz5) identified CL at revision 657097 as the
culprit for failures in the build cycles as shown on:
https://analysis.chromium.org/waterfall/culprit?key=ag9zfmZpbmRpdC1mb3ItbWVyRAsSDVdmU3VzcGVjdGVkQ0wiMWNocm9taXVtLzIwZTZlZGQ1Njc1OGI0ZWE3YzI1YWJkOTgxNjI0ZDYyMmEyZDJiNGUM

Sample Failed Build: https://ci.chromium.org/buildbot/chromium.memory/Mac%20ASan%2064%20Tests%20%281%29/52690

Sample Failed Step: components_unittests

Original change's description:
> GWP-ASan: Add PartitionAlloc client hooks
> 
> Add sampling shims for PartitionAlloc allocations to the GWP-ASan
> client. One of PartitionAlloc's core security guaranteees is that
> allocations with different types are always segregated in memory so that
> use-after-frees can only be exploited within a given partition.
> 
> For now I have not yet taught the GuardedPageAllocator about types,
> instead I only allow allocating every page a single time so that no two
> allocations overlap to ensure this property. This is sufficient for a
> prototype to test in-the-wild but will need to be fixed before enabling
> widely.
> 
> Crash handler support and wiring into chrome/ will follow.
> 
> Bug: 956824
> Change-Id: If98f6ca2b6aa9d8ffc1d5300e319d0c38c71458b
> Reviewed-on: https://chromium-review.googlesource.com/c/chromium/src/+/1597192
> Auto-Submit: Vlad Tsyrklevich <vtsyrklevich@chromium.org>
> Reviewed-by: Vitaly Buka <vitalybuka@chromium.org>
> Commit-Queue: Vitaly Buka <vitalybuka@chromium.org>
> Cr-Commit-Position: refs/heads/master@{#657097}


Change-Id: I91d9f663adb9f5d60d471f8ab888a691cb13f556
No-Presubmit: true
No-Tree-Checks: true
No-Try: true
Bug: 956824
Reviewed-on: https://chromium-review.googlesource.com/c/chromium/src/+/1598192
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#657125}
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
chromium/chromium,dce2fe989993a5acafa557d10e7471bac6da36e1,"Migrate launchd script to the chromoting host bundle.

This replaces the unsigned launchd script with a signed script inside
the ME2ME host bundle. This is needed so that we can make changes to
the script without having the user re-authorize the host in
System Preferences -> Security & Privacy. This also helps with
Catalina signing/notarization, because it is expected that Apple's
notarization service and/or Gatekeeper will reject an unsigned script.

Changes:
* org.chromium.chromoting.me2me.sh removed from the installer package.
* New script added to the host bundle (with very minor changes needed
  for it to work). New script is without "".sh"" extension, making it
  language-agnostic (in future, we could convert to a binary).
* New script is signed by do_signing.sh - this is required in order to
  sign the overall host bundle.
* Launchd agent plist updated to point to the new script.
* Upgrade will preserve the old script and plist, so that users don't
  have to re-authorize. New installs will use the new script. This is
  achieved by backing up the old script+plist in preflight and
  restoring them in postflight.
* Updated ME2ME native-messaging host setup to point to the new script.
* Permission prompt updated with new name (instead of the ugly string
  org.chromium.chromoting.me2me.sh).
* Uninstaller removes the old script if it exists.

Bug: 996989
Change-Id: Id3d7a0a9f666178b6871458b96f0af8177beb301
Reviewed-on: https://chromium-review.googlesource.com/c/chromium/src/+/1815977
Reviewed-by: Jamie Walch <6969cd2a405898dc33bef14ddd3e152c3cd07803@chromium.org>
Commit-Queue: Lambros Lambrou <55d9312137e094dca75f9a0011b41f53296cf87a@chromium.org>
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#698701}
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
ConSol/omd,d976f10461f519299c1af3c6bacd18d9003e9651,"fix grafana proxy user

when using thruks cookie auth, we have to use REMOTE_USER directly
which is correctly set. Without thruks cookie auth, we have to use
the look-ahead rewrite proxy user.
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
observantrecords/Observant-Records-WordPress,b136b074bfeeb7d7b3fe9ccdcd56016533791fee,"Provide more helpful feedback than just ""Cheatin' uh?"" for permission errors in `wp-admin/edit.php`.

props ericlewis, kraftbj, lukecarbis, mrmist.
fixes #33671. see #14530.
Built from https://develop.svn.wordpress.org/trunk@33861


git-svn-id: 4b95c1a29378dac08c481a35c0b6950a1bdff99c@33829 1a063a9b-81f0-0310-95a4-ce76da25c4cd
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
chromium/chromium,99fda728438e7ad3f7da55e9cd1a3a3d285e9ec9,"Revert 185415 which has a mem leak.
> Add the new protocol buffer and malware IP info collection to the client side detection framework.
> 
> 
> BUG=176647
> 
> Review URL: https://chromiumcodereview.appspot.com/11439004

TBR=kewang@google.com
Review URL: https://codereview.chromium.org/12380050

git-svn-id: de016e52bd170d2d4f2344f9bf92d50478b649e0@185461 0039d316-1c4b-4281-b951-d872f2087c98
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
FreeRDP/FreeRDP,7ebc89951636e20164e2012b9c85e11a62fbd524,"Fixed PEM certificate reading.
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
nabijaczleweli/cargo-update,dfed9bda7dee052769d5820c470ec9e85c52cf91,"Make handling of existing clones more robust

Since by default we e.g., clone projects into `$TEMPDIR`, it can happen
that previous clones get partially reaped. This can lead to existing,
but invalid clones.

Previously we always assumed that a clone either does not exist (and
needs to be fully pulled again), or if it exists is valid (and we can
e.g., simply update it). This is not true if e.g., the git folder was
reaped to such an extent that the clone is broken.

This patch updates our handling to use a slightly modified flow. We
first try to open a repository at the expected location (meaning it both
existed _and_ is valid), or when that fails perform a fresh clone
(removing any existing clone folder). This allows us to handle a wider
range of failure scenarios (e.g., git directory in clone partially
reaped; some permission changes on clone like clone being not readable).
",,,,,,,24_mar_2021_pos_fix_2be15899b72484a3927b01a57b476cf6e8b76188
